text,Sentiment,Sentiment_Label,Sentiment_Code
"within 12 milliseconds creates a nearly lag free real time view
of the world around you inside the mask.",0.2333333333333333,Positive,1
"since as we have clearly seen,
the vision pro itself is not transparent.",0.10000000000000002,Positive,1
the world is digitally recreated for the viewer inside of the headset on the screens that we ripped out earlier.,0.0,Neutral,0
"i feel like the vision pro is the first
generation of something really special.",0.3035714285714286,Positive,1
"it does feel weird to say,",-0.5,Negative,0
but seeing apple branch out for the first time in a decade and try something new is really exciting.,0.22878787878787876,Positive,1
"i do wish apple could make it slightly more accessible though to 
people with physical impairments.",0.2916666666666667,Positive,1
"maybe instead of making the click a fingertip tap,",0.0,Neutral,0
"for people without finger function there could be an option for a wrist twist, which could be the click,",0.0,Neutral,0
"or a double blink which would make the
vision pro more usable for high spinal cord injuries.",0.22,Positive,1
"accessibility is pretty important, and
the vision pro is nearly there already.",0.25,Positive,1
"the whole vision pro contraption of course is
powered by a rather small external battery pack.",-0.016666666666666663,Negative,0
"and at first glance, the 3,166 milliamp
hour capacity seems rather small.",0.0,Neutral,0
"but the real number to look at though is the watt hour,",0.2,Positive,1
"since the voltage of this battery pack is far higher than the
voltage of a normal cell phone battery.",0.16666666666666666,Positive,1
"the 35.9 watt hours of this battery
bank should last for about 2 hours.",0.0,Neutral,0
"unfortunately, the proprietary plug to the battery though makes expanding battery life impossible.",-0.5833333333333333,Negative,0
"the plug is removable with a sim card tool and looks like a lightning plug,",0.0,Neutral,0
but can't be used anywhere else.,0.0,Neutral,0
"enter
my channel sponsor, anker.",0.0,Neutral,0
"with their anker maggo 10,000 milliamp hour power bank can almost double the run time of the apple vision pro,",0.0,Neutral,0
"or almost completely charge up an iphone 15 pro twice,",0.1,Positive,1
"and can charge them both up at the same time,",0.0,Neutral,0
since there's a usb-c output and a wireless charging pad.,0.0,Neutral,0
links are down in the description of course.,-0.15555555555555559,Negative,0
"the smaller power bank is articulatable and can magnetically
display an iphone wireless charging.",0.0,Neutral,0
anker's been exceptionally busy this year.,0.1,Positive,1
"all of these anker maggo chargers are fully compatible with apple's magsafe,",0.0,Neutral,0
"and can charge just as
fast as the original chargers that didn't come in the box.",0.2875,Positive,1
"and last but not least is the anker maggo portable wireless charging station that can charge an iphone, airpods, and",0.075,Positive,1
apple watch all at the same time.,0.0,Neutral,0
"the apple watch
gets a 47% charge in just 30 minutes.",0.0,Neutral,0
we can't have your virtual reality ending early due to lack of battery juice.,-0.012499999999999997,Negative,0
"anker can portably
keep you in the oasis for longer.",0.0,Neutral,0
link is down in the description.,-0.15555555555555559,Negative,0
thanks a ton for watching.,0.2,Positive,1
i'll see you around.,0.0,Neutral,0
for,0.0,Neutral,0
for,0.0,Neutral,0
for,0.0,Neutral,0
e,0.0,Neutral,0
music,0.0,Neutral,0
music,0.0,Neutral,0
so it took a while but i finally got it,0.0,Neutral,0
this is the apple vision pro here in,0.0,Neutral,0
studio they didn't launch this thing in,0.0,Neutral,0
canada so it was a little bit tougher to,-0.1875,Negative,0
get our hands on it and obviously as,0.0,Neutral,0
you're aware we're talking about a,0.25,Positive,1
fairly expensive device and then trying,-0.5,Negative,0
to import it and stuff you spend a few,-0.2,Negative,0
more bucks i'm conflicted about this,0.5,Positive,1
device in general i mean before even,-0.13124999999999998,Negative,0
trying it just the concept of it i do,0.0,Neutral,0
want to kick it off with the hardware,0.0,Neutral,0
itself though before getting into sort,0.0,Neutral,0
of the bigger picture about what this,0.0,Neutral,0
all means the future of humanity inside,0.0,Neutral,0
of headsets eventually could be an issue,0.0,Neutral,0
for some of us or all of us anyways,0.0,Neutral,0
we're we're definitely not there yet so,0.0,Neutral,0
it's not a massive concern at the moment,0.0,Neutral,0
but this certainly does seem like an,0.21428571428571427,Positive,1
indication of the future and you don't,0.0,Neutral,0
have to play with it for very long in,-0.065,Negative,0
order to see why and how that will,0.0,Neutral,0
probably be the case but first let's,0.25,Positive,1
talk about the hardware because there,0.0,Neutral,0
are other companies making headsets and,-0.125,Negative,0
we will be inside of headsets at some,0.0,Neutral,0
point in the future for some period of,0.0,Neutral,0
time throughout the day apple is not the,0.0,Neutral,0
first to the party and and that's not,0.25,Positive,1
unusual for them apple has historically,0.1,Positive,1
waited before entering a particular,0.16666666666666666,Positive,1
segment devices like the quest which,0.0,Neutral,0
this one's now in its third generation,0.0,Neutral,0
so obviously there's been some learning,0.0,Neutral,0
that's happened there there's a very,0.2,Positive,1
specific and seemingly different,0.0,Neutral,0
approach that meta has taken to the,0.0,Neutral,0
headset with the emphasis on gaming with,0.0,Neutral,0
that oculus origin apple on the other,-0.125,Negative,0
hand it's harder to pinpoint who their,-0.1,Negative,0
target is and what they hope for this,0.0,Neutral,0
thing to do best the hardware unique to,0.6875,Positive,1
this space you can't even pinpoint your,0.0,Neutral,0
typical plastic like this plastic that,-0.16666666666666666,Negative,0
mainly makes up the quest you can't find,0.16666666666666666,Positive,1
it on here you have this soft touch,0.1,Positive,1
material on these arms that support the,0.0,Neutral,0
back strap and also the speakers but,0.0,Neutral,0
after that you are talking about fabric,0.0,Neutral,0
and metal and glass and a seemingly,0.0,Neutral,0
organic type of design it feels and,0.0,Neutral,0
looks futuristic they include another,0.0,Neutral,0
headband which is a little bit more,0.15625,Positive,1
traditional it's going to take some of,0.0,Neutral,0
the weight and put it on the top of your,0.5,Positive,1
head which allows you to have the,0.0,Neutral,0
headset less tight to your face could be,-0.17261904761904762,Negative,0
more comfortable for some this unit has,0.45,Positive,1
these wires that travel through it and,0.0,Neutral,0
this knob allows you to quickly tighten,0.3333333333333333,Positive,1
it and loosen it this to me is more,0.5,Positive,1
interesting the comfort is okay for my,0.5,Positive,1
face and head shape but that's a limited,-0.07142857142857142,Negative,0
usage i've used it mostly here in the,0.5,Positive,1
studio seated little bit of work on the,-0.1875,Negative,0
couch watching movies and things like,0.0,Neutral,0
that and and maybe if you're trying to,0.0,Neutral,0
do more activity with this you might,0.5,Positive,1
want the added security of the head,0.0,Neutral,0
strap now the way that these straps,0.0,Neutral,0
attach and detach is right here with,0.2857142857142857,Positive,1
these orange tabs and i don't mind the,0.0,Neutral,0
way that connect connection takes place,0.0,Neutral,0
you hear the sound to know that it's,0.4,Positive,1
clipped properly and it's sort of guided,0.0,Neutral,0
into place it's an easy target however,0.43333333333333335,Positive,1
speaking of connection points this,0.0,Neutral,0
section around the eyes is a little bit,-0.1875,Negative,0
more precarious i like the fact that,0.5,Positive,1
it's easy to remove your different,0.21666666666666667,Positive,1
elements for cleaning you got to start,0.0,Neutral,0
thinking about hygiene with these things,0.0,Neutral,0
living so close to your face and head,0.0,Neutral,0
however this is a section that you,0.0,Neutral,0
commonly grab to pick up other headsets,-0.2125,Negative,0
and as you can see here you would not,0.0,Neutral,0
want to do that with this headset here,0.0,Neutral,0
if i grip there there was a moment where,0.0,Neutral,0
you almost dropped it on the ground,0.0,Neutral,0
because you just instinctive see there,0.0,Neutral,0
you go instinctively picked it up where,0.0,Neutral,0
the eye cushion was and it's not just,0.0,Neutral,0
this piece there's a bit stronger magnet,0.0,Neutral,0
on the shield here but it's all magnets,0.0,Neutral,0
so i like the fact that it's magnets and,0.0,Neutral,0
easy removal for cleaning but then you,0.43333333333333335,Positive,1
have to be aware of how you pick it up,0.25,Positive,1
versus on a traditional headset,0.0,Neutral,0
something like this it's i mean it comes,-0.3125,Negative,0
off but it's a little bit harder to get,-0.14375,Negative,0
it off you can easily pick it up from,0.43333333333333335,Positive,1
that location they also include this,0.0,Neutral,0
fabric textured cover for the exterior,0.0,Neutral,0
in order to both protect for travel,0.0,Neutral,0
another point on the hardware it does,0.0,Neutral,0
come with two different face cushions,0.0,Neutral,0
this one's called w+ and this one just w,0.0,Neutral,0
obviously the plus is giving you more,0.25,Positive,1
cushion which therefore gives you a,0.0,Neutral,0
slightly better seal from your,0.5,Positive,1
environment a darker experience when you,0.0,Neutral,0
want to have the lights turned down,-0.15555555555555559,Negative,0
inside and then as far as blocking the,0.1,Positive,1
real world or shifting from augmented,0.2,Positive,1
into virtual this little dial here will,-0.1875,Negative,0
help you control that that's a familiar,0.375,Positive,1
dial because apple has utilized things,0.0,Neutral,0
like this on other devices including the,-0.125,Negative,0
apple watch so that will give you some,0.0,Neutral,0
comfort if you're already used to apple,0.0,Neutral,0
devices it'll also control your volume,0.0,Neutral,0
which speed speaking of volume that,0.0,Neutral,0
brings me to the sound will absolutely,0.30000000000000004,Positive,1
surprise you of course these are not,0.0,Neutral,0
headphones they're not sitting in your,0.0,Neutral,0
ear or over your ear they're just near,0.1,Positive,1
your ear but when you include apple,0.0,Neutral,0
spatial technology you get an incredibly,0.9,Positive,1
immersive experience but there is one,0.0,Neutral,0
problem with that there's a lot of sound,0.4,Positive,1
bleed so much so that will was like hey,0.2,Positive,1
man turn it down which would obviously,-0.07777777777777779,Negative,0
be a problem in any kind of quiet,0.3,Positive,1
environment including an airplane you,0.0,Neutral,0
can use your airpods i mean you can use,-0.3125,Negative,0
wireless headphones and then not have to,0.0,Neutral,0
worry about that but if you want those,0.0,Neutral,0
spatial functions then you're going to,0.0,Neutral,0
need to be using some airpods but as it,0.0,Neutral,0
stands not having anything in your ears,0.0,Neutral,0
i promise you will be surprised by the,0.1,Positive,1
sound performance of these little,0.10625000000000001,Positive,1
speakers the other thing you're going to,-0.125,Negative,0
be impressed by is just the visual,0.5,Positive,1
performance in general as soon as you,0.05000000000000002,Positive,1
open up a movie or look at one of the,0.0,Neutral,0
scenic areas or just i mean even just,-0.3125,Negative,0
look at the text there is tons of,0.0,Neutral,0
resolution to work with it's the best,1.0,Positive,1
looking headset that i've put on from,0.0,Neutral,0
that perspective this for me is kind of,0.6,Positive,1
like headphones for your eyes and here's,0.0,Neutral,0
what i mean by that the vast majority of,-0.15625,Negative,0
things that i feel like i can do or want,0.0,Neutral,0
